year,adj_NNI_g,adj_NNI_c,adj_savings_fix_cap_GNI,adj_savings_edu_GNI,adj_NNS_GNI,curr_acc_bal,ex_imp_gdp,ex_imp_growth,ex_debt_shocks,final_consump_exp_gdp,final_consump_exp_growth,fdi_net_inflows,fdi_net_outflows,gdp_growth,gdp_per_capita_growth,gener_govt_fin_consump_exp,gni_growth,goods_exp_bop,goods_imp_bop,imports_goods_services_gdp,imports_goods_services_growth,services_gdp,services_growth,short_term_debt_tot_reserves,trade_gdp,cpi,inflation,real_interest_rate,lending_interest_rate,life_exp_birth,expense_gdp,interest_payments,military expenditure,year.1,labels
2016,-3.184861237359698,1513575990224.0132,-3.967103038699605,10.5260789040097,6.24005046738323,13.71267295,3.16710291417211,-1.700144181145339,12.466679044388808,0.8631255591699016,30.969820427490266,84.63077702905319,-2.858736025141013,4.137378538705323,0.8182623501734481,-3.275916907821923,-4.0574230024056845,20.37929742868773,0.2110010659685457,-3.5113627901537825,184266804706.4,139723198458.24,12.067003036051071,-10.342932825706612,63.203695828324825,-2.221343647103552,15.672397933409338,24.53368208043988,150.482594206408,8.73914352329393,40.69836144899621,74.442,1.34797541299482,,Moderate Growth
2017,1.2336630214139177,1532248417516.4065,0.4347945104226056,10.4341389429861,6.28593882908579,13.83644283,3.42724719562777,-1.2278763394863552,12.518967870066856,4.908793375444631,26.876613148120132,84.65621103947034,1.3325746572929518,3.338260284280739,1.0341827509862138,1.3228690540439914,0.5232965885742118,20.161904696681898,-0.670687084440388,1.5739711466325588,218000493584.13,160675458906.0,11.800766504608092,6.716940728599468,63.338672860394816,0.7656632378934631,14.01460585047218,24.319734374674947,155.668786230018,3.44637335032672,41.71380787202441,74.827,1.4140216679758602,,Moderate Growth
2018,0.2868586033089713,1536643803926.118,-0.5060355091612507,10.5273200690834,6.28593882908579,13.07087306,2.59095950080907,-2.858416175954289,14.634999495298567,4.053083691356733,30.01666330358068,84.51116275357677,1.9820667473742049,4.07748708406928,0.1056150040788548,1.7836667616339952,0.9789384926973952,19.895087780214592,0.7868903821329098,0.8370890151311556,239519568687.195,196146816358.4,14.241203879248005,7.742778943738472,62.653350346602096,2.087143728775402,17.83884931097379,28.87620337454657,161.373814183906,3.66485028376724,33.10233424804239,75.109,1.46967772350671,,Moderate Growth
2019,2.046424155689138,1568090053916.5625,1.2676255659707325,10.447297520788,6.28593882908579,12.88752293,2.44887734259993,-3.631138026314282,14.122919190362168,-2.561421034557952,31.31525206205617,85.12762866973127,1.8547262700669052,3.6926733039477,1.2181577293550916,1.2207778236084152,0.4482804071486583,19.98358128310352,-0.4861928409450797,1.32032202770867,225799578379.535,199252849047.2,14.76733867893261,1.332566061872157,63.06784925453345,1.5121017590065549,22.186156408237697,28.89025786929478,167.397860280061,3.73297621216894,31.90307275084981,75.338,1.38279724638797,,Moderate Growth
2020,-5.484742672254086,1482084349590.0288,-6.111349792533844,11.2151031465265,6.28593882908579,15.33326854,4.06658699431857,-1.9109418701974548,16.45355200413373,-2.290905850257033,38.9464942816651,83.27915392234306,-4.350420736216037,2.5598604187718745,-0.2348916992867247,-3.276758796473601,-3.918004171540389,20.135153014016375,-3.688982827592539,-2.6857595629668225,210707013474.525,178337415113.19,15.848526536950644,-9.476639008484328,61.44844464693728,-3.738107183306141,19.398287250168902,32.30207854108437,172.774291252888,3.21176803803379,21.19717968705157,74.009,1.32666026860555,,Moderate Growth
2021,2.8582732787833316,992770478808.9464,1.2700808109602943,10.750257358392403,4.45767882598365,17.787293187826087,7.00646992001965,-2.810205130946847,19.5616763376612,5.867547307226005,38.914373966994894,79.63286202422046,3.196235299507862,2.8151324483855467,0.9844267686568864,4.988849700660182,4.435352819110022,18.617815052510423,3.455216691631975,4.368633424491492,284011796746.51,247648424912.28,18.619750314610588,12.028849300935391,57.75560887017882,5.223913720463955,21.74234360843875,38.18142665227179,187.117425058296,8.30165975585676,16.728245076066667,72.75,1.16368211072875,,Moderate Growth
2022,2.8582732787833316,992770478808.9464,1.2700808109602943,10.750257358392403,4.45767882598365,17.787293187826087,7.00646992001965,-2.9684672327450192,20.04553800628105,5.544349057062121,31.40959594534734,81.10558079131256,3.651723505345103,4.7654973760847845,1.5985700590731682,2.900530615226927,2.428701759596393,18.03373982162485,1.5271658888624842,2.3784465076111587,340327963993.45,296174697625.33,19.29445561265321,0.8080707820377455,58.90998712777955,4.15866338745856,84.38263698930507,39.33999361893426,204.482120615775,9.2801060895687,28.7365052742408,68.1362857142857,1.05342201124086,,Moderate Growth
1973,13.995648502353646,83566486105.63191,10.797712852755057,12.0871925559549,5.0397647,30.78094897,18.6937564115287,-0.7768293872440151,21.686955768314345,-5.181405920907778,28.532376364013803,66.62045661309189,6.87347276782306,0.0823116695565094,0.15595895284396,4.571944746372708,1.6383735579481424,10.297621626305071,4.401930514631573,4.473621277122504,6239348867.30073,5331308044.63265,19.464541004202225,11.236486670478982,54.10908460771997,5.771584304676452,119.94608105466526,41.15149677251657,2.89616654449494,9.43398734926114,-7.792578939247459,56.722,2.64690982776089,1973.0,Low Growth
1974,6.06496564795907,88634764781.14497,3.127517395048727,12.0054285488153,5.0397647,33.04484958,21.0394210283678,-3.473635128653467,24.154606549799094,-4.891985081978746,28.532376364013803,64.72638054261637,5.787360437676853,1.681897388206565,0.2773530576745381,6.111122103721883,3.1723955568950544,10.6994275148455,7.739016924738934,5.871763156286036,8747567732.17531,8687019546.23003,24.641752302385942,19.010694778071898,52.43395085872773,6.939034009600519,119.94608105466526,48.79635885218504,3.23571675707374,11.7241259217023,-4.0507198239364595,57.117,3.0851992816305,1974.0,Low Growth
1975,-5.90950300913768,83396890689.26111,-8.467988453711612,13.7719126854697,5.0397647,27.35274853,13.5808358401488,-5.586817191682298,23.84494169555626,-1.1591372073178547,28.532376364013803,69.99369681689252,5.505337202828514,0.4380710810111112,0.2930979175109993,1.6954337793109886,-1.0698432191649374,12.035928143712574,12.101373285482111,1.3229101938138967,8839265940.9847,9380741471.68993,25.969114402773403,-3.287557113141233,52.17144658052316,5.0335854376116345,119.94608105466526,49.81405609832966,3.67014220788741,13.4259418678705,0.7633177807941668,57.512,3.87495470832159,1975.0,Low Growth
1976,-1.6891132752833895,81988222737.45522,-4.29660922278741,15.2810723999498,5.0397647,26.4161452,11.1350728010623,-4.647458290249559,23.91359025235447,4.299430601785545,28.532376364013803,70.6536623536316,2.4991979354947347,0.0447139815384765,0.0782494676923338,2.2498603291933392,-0.4621088669322546,12.779811642400022,5.497581228244115,2.248288732675064,8559449992.557,8750349992.391,24.96716317804544,-10.002525688914886,52.53612050415002,2.866089205792761,119.94608105466526,48.880753430399906,4.07460621609735,11.0203906361099,1.7753013052386692,58.006,4.72799061209406,1976.0,Low Growth
1977,-0.3545902254249284,81697500513.62857,-2.9905860301932705,15.936838677434,5.0397647,26.91352917,10.9766904899603,0.5277044854881267,26.283742642581693,4.602098061027988,28.532376364013803,70.17454840673838,0.2687893873090132,-0.2689263918007254,0.1496854444928566,-0.0939791161255811,-2.7368690647620753,12.467018469656992,3.830868092231924,-0.2540806085101366,10494899990.874,8135099992.926,21.927643596509032,-13.676915441697773,52.93028211893647,-0.2319379557696663,119.94608105466526,48.21138623909073,4.52900483800029,11.1519640869289,2.0348155177754985,58.492,5.2633345592313,1977.0,
1978,4.9509626804942,85742313274.95488,2.1580976452076044,16.3735621473316,5.0397647,27.96764668,11.5940845346626,2.1303146447990016,28.4249933149122,3.296801313688988,28.532376364013803,69.73215081558071,1.397318458625449,-0.2116945000280967,0.4612711737454319,3.014479779129232,0.2731467664989395,13.316694892592922,0.6716273182880741,3.0322502260238764,12993849988.701,9519699991.722,22.52651751493003,0.0903447473427121,51.60219270879758,2.17818827001841,119.94608105466526,50.95151082984223,5.03333704735376,11.1356076531847,1.4516558202552272,58.979,4.56219888726238,1978.0,
1979,3.3509082827884384,88615459552.33975,0.6369659679624959,16.2779094350462,5.0397647,29.75363002,13.4757205835432,4.703532982124236,31.24340617935192,1.8407774040920517,28.532376364013803,68.54370761115298,3.0550711910656076,-0.7686507292835802,0.0169555307346992,3.7905192640578207,1.065032988332533,13.376036171816128,4.802509065961004,3.829337399373074,17690058600.7603,11984472986.7456,22.863602110022608,-0.959388398443636,49.35568952524491,3.00018716684572,119.94608105466526,54.10700828937453,5.7024516933001,13.2936586533207,-3.476381372583921,59.395,3.86307372855086,1979.0,
1980,9.904481094748393,97392360990.72566,7.0451639291223955,14.5732997910422,5.0397647,33.70956188,19.1362620931171,3.535761356600852,31.87098812412941,-0.0030436701444216,28.532376364013803,66.30670476901646,8.722594462940862,-0.0115197201113534,0.8444066683564929,6.62058342724157,3.846701403816624,12.770509930065913,9.115534816525155,6.468194827285629,26013394351.1982,18777520367.9636,24.636328388643967,19.075713220470064,46.89461062366271,6.429981933532218,119.94608105466526,56.507316512773386,6.48142031960123,13.6602406858852,-11.009010693909977,59.813,3.30463366071471,1980.0,
1981,0.5856172720546198,97962707478.34914,-1.972933646262149,15.1907528214448,5.0397647,29.11596783,13.925215009832,-5.344950115685596,25.203391282007363,-5.35310909498061,28.532376364013803,69.95314354225033,5.92967570525866,0.069786309202804,0.6913139152108754,5.360791059640448,2.6807762023362187,13.27273394585204,1.893818491328858,5.405542172922935,21008683395.4139,21178769294.675,26.989564345049487,13.735580365814414,48.085980988267536,5.234412626226742,119.94608105466526,52.19295562705685,7.47011200703709,15.2542442656564,2.3280285298695538,60.364,3.63812916270383,1981.0,Low Growth
1982,0.0380747151494063,98000006500.17416,-2.508976133345385,16.4817038756199,5.0397647,25.41975765,8.93805377831076,-4.1043543143426415,23.38758094257901,-2.6448597057438548,28.532376364013803,73.06381062652773,3.1300894250517786,0.3838002059039756,-0.0064024905462909,-0.3834191083754348,-2.919738380878769,14.768000343067886,6.322729223950901,-0.2717131773713959,17753330395.5743,17068696751.9564,23.75423474420001,-17.367011039823396,49.47146104035336,1.290263285735449,119.94608105466526,47.14181568677902,8.5636641254948,14.6390324191598,4.1724335866738995,60.933,3.61409329641932,1982.0,Low Growth
1983,1.7129117806941991,99678660156.59673,-0.97715564022279,17.00580926489,5.0397647,24.42879319,7.42298392778208,-0.3359773140052079,21.76785064517032,-1.3286269439220888,28.532376364013803,73.8703688153684,2.7050261823279556,0.073697474349255,0.1623631239207882,-1.8465577459506337,-4.442485565102814,14.405538295033637,1.8122000922058843,-1.8188700677014251,18684414751.9414,14530367048.9318,18.48835148020638,-16.092234132798637,50.67502635728347,2.2357256872817146,119.94608105466526,40.2562021253767,9.61726946195573,12.3032071438235,-0.3437746151821572,61.465,3.604648204989061,1983.0,Low Growth
1984,8.936333593172037,108586277749.39449,5.934250315897344,16.4800737177844,5.0397647,22.98449412,6.50442040202251,-2.2997206002678316,22.49874208311037,2.666252182022518,28.532376364013803,74.98782016979881,5.147259061800156,0.4942845936290503,0.2275240881533758,5.099151630014774,2.2028139696843425,15.9487888057377,6.806014779724222,5.0813383103476895,17170850800.6315,15073208163.3061,20.89419920611467,19.799050027940353,51.24873209964299,5.84523260752816,119.94608105466526,43.39294128922504,10.7258022284123,11.5264813036766,10.060939263363244,61.907,3.69560695941547,1984.0,Low Growth
1985,-6.105116280687767,101956959227.92334,-8.844539224604006,17.4614675774705,5.0397647,23.31375438,5.85228680007372,3.508187567913547,27.902881128227257,10.077095076163417,28.532376364013803,74.48054072491107,-1.707699346663091,-0.702215388455137,0.0734676365288464,-1.2115408824038667,-4.093735958227924,16.326161256865216,3.4381546103383016,-1.6310316042212063,16263926781.5449,10719550839.4137,20.045385252577283,-14.03626677468752,50.721500219269245,-0.1983329083749936,119.94608105466526,47.94826638080455,12.4734887846357,16.2942269399101,4.611218370553059,62.38,3.6983338296838504,1985.0,
1986,-1.6854508783250566,100238524763.10278,-4.856263804107613,18.6934451974782,5.0397647,22.12546565,3.4320204538784,3.770653181663727,27.247670297939365,-3.690396843029589,28.532376364013803,75.93396890548748,0.7280684433539335,-0.0688258791647603,0.0967630657017781,0.0178492401652192,-3.2078980374548536,16.78041737760861,2.2916666666666714,0.0679915380555939,18032550277.5562,11467145755.7816,19.401257621496494,-2.452128343162314,50.485628035175225,0.7286372708380497,119.94608105466526,46.64892791943586,14.8004080046914,18.6549189263064,-1.9917665571008472,62.912,3.82057632450885,1986.0,
1987,6.585129961270852,106839361890.01376,2.921570275332357,17.9492395135869,4.7,20.33260967,2.3833701549073,5.2878907457605475,26.891376240142456,4.6490935135467595,28.532376364013803,78.1612821165098,3.8243284672799542,-0.1985461081374358,0.1161483901805378,2.100729020536747,-1.408692179967332,17.405749173238362,3.740910308723499,2.781286010688916,23626305610.4052,14299330275.1572,18.07987789366573,3.4941721102998997,51.58941745103027,3.372391212019849,119.94608105466526,44.971254133808195,17.1922399941358,16.1605814426616,-2.0444670741039355,63.041,4.19217049247912,1987.0,
1988,3.790606694831822,110889221894.5322,0.2530412012546463,17.2865427849343,4.8,20.28215275,2.99560996390419,2.436714396890019,25.802494204443544,8.169842019629442,28.532376364013803,78.44010694282282,4.3217614646186036,0.1523773342140568,0.062096607640844,4.2001096483818685,0.64858678848681,16.846878860179025,1.6574219455281425,4.405154757977357,24367871049.8668,17539033344.1005,20.04881804490922,21.908890641188393,50.97889909809297,3.1704851030755634,119.94608105466526,45.85131224935276,19.3893300102624,12.7795448229904,-0.0758087440880889,63.345,4.62375902257971,1988.0,Low Growth
1989,3.229359359421806,114470233360.3733,-0.1739110343037708,17.1055077191479,4.6,21.02929522,3.92378749823979,1.3863172788832323,23.706840275939943,2.181119478301369,28.532376364013803,77.69614848532966,3.0770308023517714,-0.1862082336438047,0.1505702153520713,2.3947951153840563,-0.9809613249370271,16.82139769579562,4.016420900226848,2.3346402361465977,22676225043.8648,17111118095.8181,18.992925069249633,0.3181905198368753,51.31494909931368,2.005661372663397,119.94608105466526,42.699765345189576,22.2455563700337,14.730918284745,2.350216100858939,63.31,4.35192469683244,1989.0,
1990,-0.0652659545591234,114395523269.8846,-3.0947810654662504,16.835830777264,4.8,16.73920222,-0.0536494664531536,1.2309352277198826,21.538541733741763,-0.4338262947359652,28.532376364013803,81.82609842178047,2.7106876601134218,-0.0600741963798059,0.0221932822074504,-0.3177604265403744,-3.3396211835775205,17.588853422133095,2.2623329241090744,-0.5519313119907707,23726268780.4563,17194357488.8148,16.67325919043808,-5.836771632370414,52.43908048091694,0.6325375434698373,119.94608105466526,38.21180092417985,25.4313326491717,14.3209557277219,4.811415257074417,63.375,3.8946262456179097,1990.0,
1991,2.9028646691609197,117716270497.98784,0.3035932021293206,15.7594925896261,5.3,16.91662506,1.12010617235739,1.034823704952172,19.340815342583166,-1.5454202070226015,28.532376364013803,82.32710130176247,0.2193778949586686,0.1879635136110187,0.1526865021230358,-1.0182449675445042,-3.518471296906128,17.669952322279958,2.2604733150015477,-0.1401020561235668,22934999182.7559,17176841210.4363,15.540793914394383,2.142646589206308,54.18117533615471,0.1980921579450694,119.94608105466526,34.881609256977555,29.331177246738,15.334802353322,4.027493262138757,63.265,3.22263389360805,1991.0,Low Growth
1992,2.1308730851671527,120224654822.892,0.0525963053464124,15.1463846854742,6.4341556,16.31195508,1.11608823649546,1.3474543506875103,18.9551466044412,5.490870831419926,28.532376364013803,82.98176421606172,-0.5334302732026543,0.0022850478511847,1.3194599808447145,-2.1370328450052085,-4.128461353336675,17.900558549917566,1.8651333330577555,-1.8549043676000707,24539919850.4024,18235208119.0317,15.366206894906243,5.347362092289188,56.94918651177107,-0.1429216537944029,119.94608105466526,34.321353499347445,33.4007843424718,13.8746803836057,3.654137357588827,63.341,2.81765061454765,1992.0,Low Growth
1993,15.909858903264931,139352227772.15143,13.825588159553789,14.1800942689827,5.7,16.10955852,1.87771550481037,1.9043805728424272,19.91436663095296,10.379044194764802,28.532376364013803,81.93669731315416,1.6916339276878745,0.0076704806187739,0.1983183613162265,1.233557938647408,-0.5868061364171808,18.120560976408488,1.1721834635284551,1.3662363129124344,26017308969.7067,18477770681.9117,15.78375771508992,7.017435751830561,57.3095753093944,0.714965912340233,119.94608105466526,35.69812434604288,36.6464946488785,9.71746732988991,2.4646878258743423,63.045,2.49552369800039,1993.0,Low Growth
1994,2.0360453548622814,142189502332.60342,0.2849572364034429,13.8904648006332,5.5,15.61771795,1.73665668082376,0.019295159064107,19.549337805111016,2.485785090924935,14.343019378036152,82.65441212519372,3.125470786648691,0.2438954210457399,0.8211089777848745,3.20000000297172,1.4289367164471545,18.188868875008225,0.8088515345137068,3.441260446749922,26250591782.8762,21842503228.5773,17.565271361516903,16.092832728423346,57.31407647107691,3.3622818192304607,234.88038800356935,37.114609166627915,39.9221507110394,8.93852493545717,5.255469726672358,62.612,2.56196590060566,1994.0,Low Growth
1995,5.301757254812074,149728044588.10342,3.582636214434956,13.8512895298898,6.4091197,17.00762056,3.14228970798007,-1.45179160612888,20.03786060777535,10.937404092618024,15.017131652803354,81.22727988056374,2.709933279018543,0.7269445039269697,1.452179491358967,3.1000000005441137,1.416824107905185,16.526930351506174,-6.008904393609953,2.984817677376128,29783450232.3617,27392615334.9127,19.440173171527213,16.790808343092763,58.23144461317589,4.7393182426976495,216.7105873498302,39.47803377930257,43.3875707374285,8.6804442262446,6.367395240389547,62.262,2.11786404667743,1995.0,Low Growth
1996,3.86053877876094,155508353812.10764,2.2896196316069677,13.5355270803125,5.5,15.97215083,2.4490671778125,-1.0280828707319076,21.774743218972407,7.203828559911557,16.26857573333183,81.96445472598428,4.307377267584343,0.5001315150540845,0.6420038568333125,4.299999997267918,2.7224338786009383,17.42472489821392,3.805182383877039,4.072251209845049,30426457917.2845,27555676280.0899,20.42450851355555,8.710615134299289,59.214983285732984,4.199385304898826,462.7053916723521,42.19925173252796,46.5783418853541,7.3541133870696,10.644809366874814,61.459,1.75587879819291,1996.0,Low Growth
1997,3.24682672213315,160557440598.8285,1.8254145623010487,13.4719373773494,6.6,15.16112724,1.66684178650603,-1.3181337833740434,21.66059185520418,5.295733106346859,18.48140059896648,82.79300546291559,2.982280981950794,2.2550523468224273,1.3750918118369122,2.6000000014634708,1.1874927871416077,17.49187681571235,2.1362842218379825,2.603720736212267,31166601219.4039,28837963096.9093,20.64074257397889,5.38515925323712,59.96232592506176,2.2716251137635055,183.43840696984893,42.30133442918307,50.583046474124,8.59778263173684,10.969898915902132,60.805,1.58213355671958,1997.0,Moderate Growth
1998,0.8554517102696337,161930931970.39633,-0.3919690127344779,13.805377221,6.0861643,15.08260225,1.25904368966667,-1.437496867553839,22.51927181754163,3.2462076583557717,17.364041878876744,82.67532170775041,0.777822944911108,0.3597384468319908,1.0680960978837175,0.50000000034143,-0.74302435319062,17.100026181797208,-2.2204735052896467,0.334096136468446,29198775557.6002,27196096062.5937,21.51647351935483,2.0136269116653835,60.40230229492259,2.966687032571585,207.7685076858046,44.035745336896454,54.0634364462689,6.88054637817292,12.691033621385127,60.001,1.38316672312245,1998.0,Low Growth
1999,0.9011852400546304,163390229628.39645,-0.2141760616505763,14.1576043454054,5.9,14.72529111,0.598358955945945,-0.4456574321024125,22.269215974660213,1.2610477220502505,17.342127769450922,82.85758258761292,1.4299190680243612,0.9921876233574276,1.0455484020838228,2.3999999974633823,1.2680708033705912,16.810531188112915,0.4344681994762851,2.3731469468159645,28533997381.825,24511011105.938,19.989080042607117,-8.361797658443464,61.40646313804099,4.362735807047983,144.26385157293288,42.25829601726733,56.8647295118018,5.1814927974787,10.395066979821218,59.241,1.27205293062738,1999.0,Low Growth
2000,5.70781452010398,172716240879.5573,4.694876435918587,13.7053277089933,5.25,15.42981325,1.68097046147651,-0.1255704656847381,24.404303310691866,8.313562667270418,17.949508585006143,82.1910635627812,3.8553094917557473,0.6384275450885823,0.1826514626791813,4.2000000006782585,3.201510448586248,16.567215410840326,2.928538649203375,4.206965296803105,31949744260.4212,27224781269.0316,21.816418424715796,5.3375515992268845,61.185980872545706,4.570341979992136,124.03173431840372,46.22072173540766,59.9007095733763,5.33895102929217,4.870582386536573,58.47,1.3872891314179898,2000.0,Low Growth
2001,2.088959402232021,176324213032.59253,1.1887900096089368,13.6942515511364,5.13,15.17875178,1.44910727159091,0.2530010798976538,26.35666063456878,2.3928807149126357,19.502558486291168,81.93517958843131,3.407233021342961,5.36834519392486,-2.5952411598101857,2.7000000001910394,1.794442757136807,16.621851216478927,3.122487834882378,2.0190793314445017,31063633958.2532,25798789396.9823,22.814284551260258,0.2498891974986037,60.78314972239869,3.79932555830014,109.54709244671233,49.170945185829034,63.3161882421932,5.70190018305716,5.538341433393613,57.261,1.48316101798605,2001.0,High Growth
2002,7.256405041429176,189119012116.34988,6.284691979672701,13.4888869759524,5.13,18.34260255,4.8972346518254,0.7819374399730307,28.431167217680215,0.9892828909618316,27.789690969283757,79.4620341461832,3.4959249507814434,1.1463572328653435,-0.3116198176045266,3.700374404066679,2.760877986313858,16.780388029590558,4.5714520159682905,4.242913530365897,31772111971.7126,27015972736.8234,25.03433441175663,5.341588913459532,60.791789515512995,4.075018063810347,103.03468940090616,53.46550162943685,69.3278771441138,9.49471070324861,2.854185515759786,55.666,1.52930955872386,2002.0,Low Growth
2003,5.884858701172789,200248398756.45093,4.910769159675894,13.2169133741667,4.88,18.82605511,5.64942219458333,-0.7824500095068324,23.915273361403433,0.1092754067867645,20.840895588963683,78.76935096681996,3.490576039608555,0.3974927531901097,0.280452008019995,2.94907546754213,2.0019937133630776,16.866320971216783,5.653556815652564,2.724970088821024,38700083788.9433,35269522254.5286,21.80858920757552,8.084819506727456,62.57694150251014,4.501423467898476,137.29308026033883,45.72386256897895,73.2652968772907,5.67941771099109,8.04784838936569,54.331,1.4688112381823,2003.0,Low Growth
2004,4.195650993065868,208650122687.4745,3.225662487430043,12.4736950565737,4.99,17.27234748,4.8327350752988,-2.5072610129664463,22.757518785665376,2.833728792144143,17.492132753007088,80.67444366958914,6.001333048829565,0.2741997693460464,0.5103162507802265,4.554559907217737,3.5812302110621346,17.004438981508677,5.237397331615412,5.252337893573113,48236927417.6717,48518409667.7042,22.886056438338677,15.507868969718515,62.52950229004255,4.445779209782046,91.00381556729404,45.64357522400406,72.7582788447442,-0.692030271024119,4.950384358862208,54.043,1.3557285779782702,2004.0,Low Growth
2005,7.144347341804263,223556812181.3684,6.136502330037857,12.2419661014789,4.98,18.00612636,5.75952605274648,-2.7747760444032767,23.599764491543613,8.567217493057441,15.878123699639277,79.74202822464441,4.937038016985284,2.257818863401274,0.3148209174029929,5.277051972954666,4.2867715305723095,16.148898531591122,1.0790292086387865,5.23206141104437,56261041953.2079,56572087210.6681,23.828016905489292,10.87925960267117,62.64477433170115,5.26985223239727,85.15166395398191,47.4277813970329,74.2591702096467,2.0628461650463,4.761489202965447,53.98,1.23481125272958,2005.0,Moderate Growth
2006,6.492211816854066,238070593959.18945,5.4709879556884715,12.5252970755853,5.0,18.41790755,5.87569432274248,-4.000124374401469,26.098249881711972,7.462760429842888,19.39081101626895,79.42584381268803,7.634251778620296,0.2051255436227192,1.9511691262945317,5.603806458958886,4.591102101092105,15.860740393182112,3.76747538104118,5.601166643167431,66157547302.1354,69627035138.1211,27.66989139240256,18.26111495478804,63.499432288098866,6.3097361490194,95.32550097265792,53.768141274114534,76.6680691980648,3.24390776468061,4.810302279605195,54.278,1.15387200554978,2006.0,Low Growth
2007,3.2188108441457075,245733636054.2699,2.1775861312007976,12.8870091208978,4.87,17.52085064,4.65053085526316,-4.861891607069263,27.95896439470196,7.828316455754305,22.511081901325227,79.35449621219209,6.4489785293530275,1.9775577221934937,0.895321932941909,5.360474053941616,4.297645210484006,15.886497857535812,6.20413554847967,4.003955212942543,78691590487.7347,81261994580.2261,29.16617474304499,9.366345362306433,62.75451262099708,6.103009331344623,88.77135293882922,57.12513913774696,81.4044744172409,6.17780683499413,4.5460456685602475,54.992,1.05883924142242,2007.0,Low Growth
2008,-3.23812705021858,237776468713.7109,-4.328329670384207,13.6659023889251,4.87,16.79883576,3.14331545570032,-5.186181293934797,32.254673671067735,1.5498319381089374,24.171157255212428,80.10972979844229,2.6277776364060657,3.1268662692709204,-0.6704755927282572,3.1910438863287993,2.028404687717085,17.072453816332075,7.671208133278682,3.367501601636832,89030761368.9467,90963153090.6488,33.71985012855558,2.809097332194142,61.53714054070454,4.023023311126721,92.17099350212384,65.97452379962331,89.6056296730685,10.0745755249181,6.745151502916917,56.022,1.03951331865132,2008.0,Moderate Growth
2009,4.779639126554343,249141325846.0907,3.540880890267289,14.0329707157895,5.21,17.73385249,3.70777774705882,-2.384581918148237,24.982746488323667,-17.0238207510029,26.104483098030435,79.79867668442327,-1.5885289666655351,2.3121747466306264,0.3976598988104969,-1.5380891352558308,-2.702155971723414,17.793633136891852,1.76573923423436,-0.7470102453395242,70556077152.1069,66882012030.5795,24.60478883955643,-17.659935454866215,63.63608831950728,0.2617962260536473,73.69204837733409,49.5875353278801,96.0709573376338,7.21531413612565,2.8025089767470512,57.447,1.08950470906387,2009.0,Moderate Growth
2010,3.5284168556898265,257932070381.73328,2.300624136172374,13.4455723604156,5.55000000000003,17.48302059,4.0474404691687,-1.2990180492632473,25.783417626722148,7.718008178508711,28.17555370615769,80.36355307322755,4.2669466756951095,0.8849046069906216,-0.0386457156236411,3.039732881279562,1.8177356973662313,17.996063602882035,-0.2788897976298159,3.080174690066386,91760122454.7508,83568196427.9891,24.622669535877773,10.79374150551142,64.27526260967426,1.7452623373389429,73.19336485982288,50.40608716259992,100.0,4.08972989470472,3.490959789796722,58.899,1.00348106887351,2010.0,Low Growth
2011,2.649586625327032,264766204020.9968,1.360864019876999,13.2124337037584,5.89,16.48779942,3.29313162465324,-2.0196763219394587,27.698148470375223,3.008442971969984,27.73799738779647,81.12791934705784,4.0604074051827155,0.9033814407958408,-0.0334784970679485,3.168556278588184,1.8733182263089247,18.19514318547633,4.083516518918145,2.747655174887626,109454328329.752,102757892501.002,26.93820196552189,11.838457818520112,64.34219812641858,3.699629473088621,60.14573618016023,54.63635043589712,104.999266969653,4.99926696965254,3.2793012231763545,60.651,1.0026534040547102,2011.0,Low Growth
2012,1.8233575971671456,269593838716.7447,0.478918416692963,13.4497441591509,6.25,13.84424166,0.378718139669811,-4.683736434038483,27.13914919376788,1.1123307525011654,34.93236673397877,83.12207232601507,3.5821417063762766,1.064922494856964,0.6673264255218901,2.396232384657452,1.0442291704685829,18.820545260648768,4.790311722710044,2.2550876528336232,100042921407.803,104851802120.557,28.443467999566582,3.868340439771444,64.30451115426732,2.8700552460764612,71.973531346929,55.58261719333446,111.010115818795,5.72465791678303,3.882872998109371,61.846,1.0335227408145802,2012.0,Low Growth
2013,1.426967117177199,273440854145.16837,0.0552759356694565,13.9927881658056,5.93245376083815,14.1806569,0.194930481764705,-5.338372747569116,28.379280320360955,3.732974377733484,36.20222004845491,82.94770789237991,1.9219471896926736,2.0535809522968447,1.6263658836682164,2.485468008265883,1.099461735030644,19.081374554672205,3.161687932873434,2.5884799328368615,96524479547.8262,104183000821.931,30.495747309690064,4.038730712469942,64.05374264563942,2.6710736631417262,72.90953666594734,58.875027630051015,117.431461662513,5.78446909667191,2.5092454971563325,62.533,1.02779402383821,2013.0,Moderate Growth
2014,1.67363685909001,278017261067.95245,0.0835265297546783,14.1384348458871,5.97,14.02970657,-0.118336558521507,-4.812432594884834,29.00061930334713,3.646286162812487,40.16438987083999,83.01037272735695,1.001186925449261,1.5193274375397987,2.01786455809686,1.4138264522379274,-0.1722206093284342,19.31406259409782,1.9261074787460473,1.3639538342633557,93246684683.9008,99065379333.495,30.498954751712127,-0.687039526570203,64.01178184770657,2.0397762506397754,86.4162147087791,59.499574055059256,124.629819674535,6.12983770287145,3.5670276301250867,63.38,1.02189399625968,2014.0,Low Growth
